prize_id,type,item_id,star,weight,limit,count_min,count_max,,,,,
20110072,8,0,0,10,0,455,455,,,,,
20110073,5,0,0,10,0,330,330,,,,,
20110073,7,0,0,10,0,60,60,,,,,
20110073,8,0,0,10,0,462,462,,,,,
20110074,5,0,0,10,0,330,330,,,,,
20110074,7,0,0,10,0,60,60,,,,,
20110074,8,0,0,10,0,462,462,,,,,
20110075,5,0,0,10,0,335,335,,,,,
20110075,7,0,0,10,0,60,60,,,,,
20110075,8,0,0,10,0,469,469,,,,,
20110076,5,0,0,10,0,335,335,,,,,
20110076,7,0,0,10,0,60,60,,,,,
20110076,8,0,0,10,0,469,469,,,,,
20110077,5,0,0,10,0,335,335,,,,,
20110077,7,0,0,10,0,60,60,,,,,
20110077,8,0,0,10,0,469,469,,,,,
20110078,5,0,0,10,0,340,340,,,,,
20110078,7,0,0,10,0,60,60,,,,,
20110078,8,0,0,10,0,476,476,,,,,
20110079,5,0,0,10,0,340,340,,,,,
20110079,7,0,0,10,0,60,60,,,,,
20110079,8,0,0,10,0,476,476,,,,,
20110080,5,0,0,10,0,340,340,,,,,
20110080,7,0,0,10,0,60,60,,,,,
20110080,8,0,0,10,0,476,476,,,,,
20110081,5,0,0,10,0,345,345,,,,,
20110081,7,0,0,10,0,60,60,,,,,
20110081,8,0,0,10,0,483,483,,,,,
20110082,5,0,0,10,0,345,345,,,,,
20110082,7,0,0,10,0,60,60,,,,,
20110082,8,0,0,10,0,483,483,,,,,
20110083,5,0,0,10,0,345,345,,,,,
20110083,7,0,0,10,0,60,60,,,,,
20110083,8,0,0,10,0,483,483,,,,,
20110084,5,0,0,10,0,350,350,,,,,
20110084,7,0,0,10,0,60,60,,,,,
20110084,8,0,0,10,0,490,490,,,,,
20110085,5,0,0,10,0,355,355,,,,,
20110085,7,0,0,10,0,60,60,,,,,
20110085,8,0,0,10,0,497,497,,,,,
20110086,5,0,0,10,0,355,355,,,,,
20110086,7,0,0,10,0,60,60,,,,,
20110086,8,0,0,10,0,497,497,,,,,
20110087,5,0,0,10,0,360,360,,,,,
20110087,7,0,0,10,0,60,60,,,,,
20110087,8,0,0,10,0,504,504,,,,,
20110088,5,0,0,10,0,360,360,,,,,
20110088,7,0,0,10,0,60,60,,,,,
20110088,8,0,0,10,0,504,504,,,,,
20110089,5,0,0,10,0,360,360,,,,,
20110089,7,0,0,10,0,60,60,,,,,
20110089,8,0,0,10,0,504,504,,,,,
20110090,5,0,0,10,0,365,365,,,,,
20110090,7,0,0,10,0,60,60,,,,,
20110090,8,0,0,10,0,511,511,,,,,
20110091,5,0,0,10,0,365,365,,,,,
20110091,7,0,0,10,0,60,60,,,,,
20110091,8,0,0,10,0,511,511,,,,,
20110092,5,0,0,10,0,365,365,,,,,
20110092,7,0,0,10,0,60,60,,,,,
20110092,8,0,0,10,0,511,511,,,,,
20110093,5,0,0,10,0,370,370,,,,,
20110093,7,0,0,10,0,60,60,,,,,
20110093,8,0,0,10,0,518,518,,,,,
20110094,5,0,0,10,0,370,370,,,,,
20110094,7,0,0,10,0,60,60,,,,,
20110094,8,0,0,10,0,518,518,,,,,
20110095,5,0,0,10,0,370,370,,,,,
20110095,7,0,0,10,0,60,60,,,,,
20110095,8,0,0,10,0,518,518,,,,,
20110096,5,0,0,10,0,375,375,,,,,
20110096,7,0,0,10,0,60,60,,,,,
20110096,8,0,0,10,0,525,525,,,,,
20120001,5,0,0,10,0,120,120,,,,,
20120001,7,0,0,10,0,90,90,,,,,
20120001,8,0,0,10,0,168,168,,,,,
20120002,5,0,0,10,0,128,128,,,,,
20120002,7,0,0,10,0,90,90,,,,,
20120002,8,0,0,10,0,178,178,,,,,
20120003,5,0,0,10,0,135,135,,,,,
20120003,7,0,0,10,0,90,90,,,,,
20120003,8,0,0,10,0,189,189,,,,,
20120004,5,0,0,10,0,143,143,,,,,
20120004,7,0,0,10,0,90,90,,,,,
20120004,8,0,0,10,0,199,199,,,,,
20120005,5,0,0,10,0,150,150,,,,,
20120005,7,0,0,10,0,90,90,,,,,
20120005,8,0,0,10,0,210,210,,,,,
20120006,5,0,0,10,0,158,158,,,,,
20120006,7,0,0,10,0,90,90,,,,,
20120006,8,0,0,10,0,220,220,,,,,
20120007,5,0,0,10,0,158,158,,,,,
20120007,7,0,0,10,0,90,90,,,,,
20120007,8,0,0,10,0,220,220,,,,,
20120008,5,0,0,10,0,165,165,,,,,
20120008,7,0,0,10,0,90,90,,,,,
20120008,8,0,0,10,0,231,231,,,,,
20120009,5,0,0,10,0,173,173,,,,,
20120009,7,0,0,10,0,90,90,,,,,
20120009,8,0,0,10,0,241,241,,,,,
20120010,5,0,0,10,0,173,173,,,,,
20120010,7,0,0,10,0,90,90,,,,,
20120010,8,0,0,10,0,241,241,,,,,
20120011,5,0,0,10,0,180,180,,,,,
20120011,7,0,0,10,0,90,90,,,,,
20120011,8,0,0,10,0,252,252,,,,,
20120012,5,0,0,10,0,180,180,,,,,
20120012,7,0,0,10,0,90,90,,,,,
20120012,8,0,0,10,0,252,252,,,,,
20120013,5,0,0,10,0,180,180,,,,,
20120013,7,0,0,10,0,90,90,,,,,
20120013,8,0,0,10,0,252,252,,,,,
20120014,5,0,0,10,0,188,188,,,,,
20120014,7,0,0,10,0,90,90,,,,,
20120014,8,0,0,10,0,262,262,,,,,
20120015,5,0,0,10,0,195,195,,,,,
20120015,7,0,0,10,0,90,90,,,,,
20120015,8,0,0,10,0,273,273,,,,,
20120016,5,0,0,10,0,203,203,,,,,
20120016,7,0,0,10,0,90,90,,,,,
20120016,8,0,0,10,0,283,283,,,,,
20120017,5,0,0,10,0,210,210,,,,,
20120017,7,0,0,10,0,90,90,,,,,
20120017,8,0,0,10,0,294,294,,,,,
20120018,5,0,0,10,0,218,218,,,,,
20120018,7,0,0,10,0,90,90,,,,,
20120018,8,0,0,10,0,304,304,,,,,
20120019,5,0,0,10,0,225,225,,,,,
20120019,7,0,0,10,0,90,90,,,,,
20120019,8,0,0,10,0,315,315,,,,,
20120020,5,0,0,10,0,233,233,,,,,
20120020,7,0,0,10,0,90,90,,,,,
20120020,8,0,0,10,0,325,325,,,,,
20120021,5,0,0,10,0,240,240,,,,,
20120021,7,0,0,10,0,90,90,,,,,
20120021,8,0,0,10,0,336,336,,,,,
20120022,5,0,0,10,0,248,248,,,,,
20120022,7,0,0,10,0,90,90,,,,,
20120022,8,0,0,10,0,346,346,,,,,
20120023,5,0,0,10,0,255,255,,,,,
20120023,7,0,0,10,0,90,90,,,,,
20120023,8,0,0,10,0,357,357,,,,,
20120024,5,0,0,10,0,263,263,,,,,
20120024,7,0,0,10,0,90,90,,,,,
20120024,8,0,0,10,0,367,367,,,,,
20120025,5,0,0,10,0,270,270,,,,,
20120025,7,0,0,10,0,90,90,,,,,
20120025,8,0,0,10,0,378,378,,,,,
20120026,5,0,0,10,0,270,270,,,,,
20120026,7,0,0,10,0,90,90,,,,,
20120026,8,0,0,10,0,378,378,,,,,
20120027,5,0,0,10,0,278,278,,,,,
20120027,7,0,0,10,0,90,90,,,,,
20120027,8,0,0,10,0,388,388,,,,,
20120028,5,0,0,10,0,285,285,,,,,
20120028,7,0,0,10,0,90,90,,,,,
20120028,8,0,0,10,0,399,399,,,,,
20120029,5,0,0,10,0,293,293,,,,,
20120029,7,0,0,10,0,90,90,,,,,
20120029,8,0,0,10,0,409,409,,,,,
20120030,5,0,0,10,0,300,300,,,,,
20120030,7,0,0,10,0,90,90,,,,,
20120030,8,0,0,10,0,420,420,,,,,
20120031,5,0,0,10,0,308,308,,,,,
20120031,7,0,0,10,0,90,90,,,,,
20120031,8,0,0,10,0,430,430,,,,,
20120032,5,0,0,10,0,315,315,,,,,
20120032,7,0,0,10,0,90,90,,,,,
20120032,8,0,0,10,0,441,441,,,,,
20120033,5,0,0,10,0,323,323,,,,,
20120033,7,0,0,10,0,90,90,,,,,
20120033,8,0,0,10,0,451,451,,,,,
20120034,5,0,0,10,0,330,330,,,,,
20120034,7,0,0,10,0,90,90,,,,,
20120034,8,0,0,10,0,462,462,,,,,
20120035,5,0,0,10,0,330,330,,,,,
20120035,7,0,0,10,0,90,90,,,,,
20120035,8,0,0,10,0,462,462,,,,,
20120036,5,0,0,10,0,338,338,,,,,
20120036,7,0,0,10,0,90,90,,,,,
20120036,8,0,0,10,0,472,472,,,,,
20120037,5,0,0,10,0,345,345,,,,,
20120037,7,0,0,10,0,90,90,,,,,
20120037,8,0,0,10,0,483,483,,,,,
20120038,5,0,0,10,0,345,345,,,,,
20120038,7,0,0,10,0,90,90,,,,,
20120038,8,0,0,10,0,483,483,,,,,
20120039,5,0,0,10,0,353,353,,,,,
20120039,7,0,0,10,0,90,90,,,,,
20120039,8,0,0,10,0,493,493,,,,,
20120040,5,0,0,10,0,360,360,,,,,
20120040,7,0,0,10,0,90,90,,,,,
20120040,8,0,0,10,0,504,504,,,,,
20120041,5,0,0,10,0,368,368,,,,,
20120041,7,0,0,10,0,90,90,,,,,
20120041,8,0,0,10,0,514,514,,,,,
20120042,5,0,0,10,0,375,375,,,,,
20120042,7,0,0,10,0,90,90,,,,,
20120042,8,0,0,10,0,525,525,,,,,
20120043,5,0,0,10,0,383,383,,,,,
20120043,7,0,0,10,0,90,90,,,,,
20120043,8,0,0,10,0,535,535,,,,,
20120044,5,0,0,10,0,390,390,,,,,
20120044,7,0,0,10,0,90,90,,,,,
20120044,8,0,0,10,0,546,546,,,,,
20120045,5,0,0,10,0,398,398,,,,,
20120045,7,0,0,10,0,90,90,,,,,
20120045,8,0,0,10,0,556,556,,,,,
20120046,5,0,0,10,0,405,405,,,,,
20120046,7,0,0,10,0,90,90,,,,,
20120046,8,0,0,10,0,567,567,,,,,
20120047,5,0,0,10,0,405,405,,,,,
20120047,7,0,0,10,0,90,90,,,,,
20120047,8,0,0,10,0,567,567,,,,,
20120048,5,0,0,10,0,413,413,,,,,
20120048,7,0,0,10,0,90,90,,,,,
20120048,8,0,0,10,0,577,577,,,,,
20120049,5,0,0,10,0,420,420,,,,,
20120049,7,0,0,10,0,90,90,,,,,
20120049,8,0,0,10,0,588,588,,,,,
20120050,5,0,0,10,0,420,420,,,,,
20120050,7,0,0,10,0,90,90,,,,,
20120050,8,0,0,10,0,588,588,,,,,
20120051,5,0,0,10,0,428,428,,,,,
20120051,7,0,0,10,0,90,90,,,,,
20120051,8,0,0,10,0,598,598,,,,,
20120052,5,0,0,10,0,428,428,,,,,
20120052,7,0,0,10,0,90,90,,,,,
20120052,8,0,0,10,0,598,598,,,,,
20120053,5,0,0,10,0,428,428,,,,,
20120053,7,0,0,10,0,90,90,,,,,
20120053,8,0,0,10,0,598,598,,,,,
20120054,5,0,0,10,0,435,435,,,,,
20120054,7,0,0,10,0,90,90,,,,,
20120054,8,0,0,10,0,609,609,,,,,
20120055,5,0,0,10,0,435,435,,,,,
20120055,7,0,0,10,0,90,90,,,,,
20120055,8,0,0,10,0,609,609,,,,,
20120056,5,0,0,10,0,435,435,,,,,
20120056,7,0,0,10,0,90,90,,,,,
20120056,8,0,0,10,0,609,609,,,,,
20120057,5,0,0,10,0,443,443,,,,,
20120057,7,0,0,10,0,90,90,,,,,
20120057,8,0,0,10,0,619,619,,,,,
20120058,5,0,0,10,0,443,443,,,,,
20120058,7,0,0,10,0,90,90,,,,,
20120058,8,0,0,10,0,619,619,,,,,
20120059,5,0,0,10,0,443,443,,,,,
20120059,7,0,0,10,0,90,90,,,,,
20120059,8,0,0,10,0,619,619,,,,,
20120060,5,0,0,10,0,450,450,,,,,
20120060,7,0,0,10,0,90,90,,,,,
20120060,8,0,0,10,0,630,630,,,,,
20120061,5,0,0,10,0,458,458,,,,,
20120061,7,0,0,10,0,90,90,,,,,
20120061,8,0,0,10,0,640,640,,,,,
20120062,5,0,0,10,0,458,458,,,,,
20120062,7,0,0,10,0,90,90,,,,,
20120062,8,0,0,10,0,640,640,,,,,
20120063,5,0,0,10,0,465,465,,,,,
20120063,7,0,0,10,0,90,90,,,,,
20120063,8,0,0,10,0,651,651,,,,,
20120064,5,0,0,10,0,465,465,,,,,
20120064,7,0,0,10,0,90,90,,,,,
20120064,8,0,0,10,0,651,651,,,,,
20120065,5,0,0,10,0,465,465,,,,,
20120065,7,0,0,10,0,90,90,,,,,
20120065,8,0,0,10,0,651,651,,,,,
20120066,5,0,0,10,0,473,473,,,,,
20120066,7,0,0,10,0,90,90,,,,,
20120066,8,0,0,10,0,661,661,,,,,
20120067,5,0,0,10,0,473,473,,,,,
20120067,7,0,0,10,0,90,90,,,,,
20120067,8,0,0,10,0,661,661,,,,,
20120068,5,0,0,10,0,473,473,,,,,
20120068,7,0,0,10,0,90,90,,,,,
20120068,8,0,0,10,0,661,661,,,,,
20120069,5,0,0,10,0,480,480,,,,,
20120069,7,0,0,10,0,90,90,,,,,
20120069,8,0,0,10,0,672,672,,,,,
20120070,5,0,0,10,0,480,480,,,,,
20120070,7,0,0,10,0,90,90,,,,,
20120070,8,0,0,10,0,672,672,,,,,
20120071,5,0,0,10,0,480,480,,,,,
20120071,7,0,0,10,0,90,90,,,,,
20120071,8,0,0,10,0,672,672,,,,,
20120072,5,0,0,10,0,488,488,,,,,
20120072,7,0,0,10,0,90,90,,,,,
20120072,8,0,0,10,0,682,682,,,,,
20120073,5,0,0,10,0,495,495,,,,,
20120073,7,0,0,10,0,90,90,,,,,
20120073,8,0,0,10,0,693,693,,,,,
20120074,5,0,0,10,0,495,495,,,,,
20120074,7,0,0,10,0,90,90,,,,,
20120074,8,0,0,10,0,693,693,,,,,
20120075,5,0,0,10,0,503,503,,,,,
20120075,7,0,0,10,0,90,90,,,,,
20120075,8,0,0,10,0,703,703,,,,,
20120076,5,0,0,10,0,503,503,,,,,
20120076,7,0,0,10,0,90,90,,,,,
20120076,8,0,0,10,0,703,703,,,,,
20120077,5,0,0,10,0,503,503,,,,,
20120077,7,0,0,10,0,90,90,,,,,
20120077,8,0,0,10,0,703,703,,,,,
20120078,5,0,0,10,0,510,510,,,,,
20120078,7,0,0,10,0,90,90,,,,,
20120078,8,0,0,10,0,714,714,,,,,
20120079,5,0,0,10,0,510,510,,,,,
20120079,7,0,0,10,0,90,90,,,,,
20120079,8,0,0,10,0,714,714,,,,,
20120080,5,0,0,10,0,510,510,,,,,
20120080,7,0,0,10,0,90,90,,,,,
20120080,8,0,0,10,0,714,714,,,,,
20120081,5,0,0,10,0,518,518,,,,,
20120081,7,0,0,10,0,90,90,,,,,
20120081,8,0,0,10,0,724,724,,,,,
20120082,5,0,0,10,0,518,518,,,,,
20120082,7,0,0,10,0,90,90,,,,,
20120082,8,0,0,10,0,724,724,,,,,
20120083,5,0,0,10,0,518,518,,,,,
20120083,7,0,0,10,0,90,90,,,,,
20120083,8,0,0,10,0,724,724,,,,,
20120084,5,0,0,10,0,525,525,,,,,
20120084,7,0,0,10,0,90,90,,,,,
20120084,8,0,0,10,0,735,735,,,,,
20120085,5,0,0,10,0,533,533,,,,,
20120085,7,0,0,10,0,90,90,,,,,
20120085,8,0,0,10,0,745,745,,,,,
20120086,5,0,0,10,0,533,533,,,,,
20120086,7,0,0,10,0,90,90,,,,,
20120086,8,0,0,10,0,745,745,,,,,
20120087,5,0,0,10,0,540,540,,,,,
20120087,7,0,0,10,0,90,90,,,,,
20120087,8,0,0,10,0,756,756,,,,,
20120088,5,0,0,10,0,540,540,,,,,
20120088,7,0,0,10,0,90,90,,,,,
20120088,8,0,0,10,0,756,756,,,,,
20120089,5,0,0,10,0,540,540,,,,,
20120089,7,0,0,10,0,90,90,,,,,
20120089,8,0,0,10,0,756,756,,,,,
20120090,5,0,0,10,0,548,548,,,,,
20120090,7,0,0,10,0,90,90,,,,,
20120090,8,0,0,10,0,766,766,,,,,
20120091,5,0,0,10,0,548,548,,,,,
20120091,7,0,0,10,0,90,90,,,,,
20120091,8,0,0,10,0,766,766,,,,,
20120092,5,0,0,10,0,548,548,,,,,
20120092,7,0,0,10,0,90,90,,,,,
20120092,8,0,0,10,0,766,766,,,,,
20120093,5,0,0,10,0,555,555,,,,,
20120093,7,0,0,10,0,90,90,,,,,
20120093,8,0,0,10,0,777,777,,,,,
20120094,5,0,0,10,0,555,555,,,,,
20120094,7,0,0,10,0,90,90,,,,,
20120094,8,0,0,10,0,777,777,,,,,
20120095,5,0,0,10,0,555,555,,,,,
20120095,7,0,0,10,0,90,90,,,,,
20120095,8,0,0,10,0,777,777,,,,,
20120096,5,0,0,10,0,563,563,,,,,
20120096,7,0,0,10,0,90,90,,,,,
20120096,8,0,0,10,0,787,787,,,,,
20130001,5,0,0,10,0,160,160,,,,,
20130001,7,0,0,10,0,120,120,,,,,
20130001,8,0,0,10,0,224,224,,,,,
20130002,5,0,0,10,0,170,170,,,,,
20130002,7,0,0,10,0,120,120,,,,,
20130002,8,0,0,10,0,357,357,,,,,
20130003,5,0,0,10,0,180,180,,,,,
20130003,7,0,0,10,0,120,120,,,,,
20130003,8,0,0,10,0,252,252,,,,,
20130004,5,0,0,10,0,190,190,,,,,
20130004,7,0,0,10,0,120,120,,,,,
20130004,8,0,0,10,0,266,266,,,,,
20130005,5,0,0,10,0,200,200,,,,,
20130005,7,0,0,10,0,120,120,,,,,
20130005,8,0,0,10,0,280,280,,,,,
20130006,5,0,0,10,0,210,210,,,,,
20130006,7,0,0,10,0,120,120,,,,,
20130006,8,0,0,10,0,294,294,,,,,
20130007,5,0,0,10,0,210,210,,,,,
20130007,7,0,0,10,0,120,120,,,,,
20130007,8,0,0,10,0,294,294,,,,,
20130008,5,0,0,10,0,220,220,,,,,
20130008,7,0,0,10,0,120,120,,,,,
20130008,8,0,0,10,0,308,308,,,,,
20130009,5,0,0,10,0,230,230,,,,,
20130009,7,0,0,10,0,120,120,,,,,
20130009,8,0,0,10,0,483,483,,,,,
20130010,5,0,0,10,0,230,230,,,,,
20130010,7,0,0,10,0,120,120,,,,,
20130010,8,0,0,10,0,322,322,,,,,
20130011,5,0,0,10,0,240,240,,,,,
20130011,7,0,0,10,0,120,120,,,,,
20130011,8,0,0,10,0,336,336,,,,,
20130012,5,0,0,10,0,240,240,,,,,
20130012,7,0,0,10,0,120,120,,,,,
20130012,8,0,0,10,0,336,336,,,,,
20130013,5,0,0,10,0,240,240,,,,,
20130013,7,0,0,10,0,120,120,,,,,
20130013,8,0,0,10,0,336,336,,,,,
20130014,5,0,0,10,0,250,250,,,,,
20130014,7,0,0,10,0,120,120,,,,,
20130014,8,0,0,10,0,350,350,,,,,
20130015,5,0,0,10,0,260,260,,,,,
20130015,7,0,0,10,0,120,120,,,,,
20130015,8,0,0,10,0,364,364,,,,,
20130016,5,0,0,10,0,270,270,,,,,
20130016,7,0,0,10,0,120,120,,,,,
20130016,8,0,0,10,0,567,567,,,,,
20130017,5,0,0,10,0,280,280,,,,,
20130017,7,0,0,10,0,120,120,,,,,
20130017,8,0,0,10,0,392,392,,,,,
20130018,5,0,0,10,0,290,290,,,,,
20130018,7,0,0,10,0,120,120,,,,,
20130018,8,0,0,10,0,406,406,,,,,
20130019,5,0,0,10,0,300,300,,,,,
20130019,7,0,0,10,0,120,120,,,,,
20130019,8,0,0,10,0,420,420,,,,,
20130020,5,0,0,10,0,310,310,,,,,
20130020,7,0,0,10,0,120,120,,,,,
20130020,8,0,0,10,0,434,434,,,,,
20130021,5,0,0,10,0,320,320,,,,,
20130021,7,0,0,10,0,120,120,,,,,
20130021,8,0,0,10,0,448,448,,,,,
20130022,5,0,0,10,0,330,330,,,,,
20130022,7,0,0,10,0,120,120,,,,,
20130022,8,0,0,10,0,462,462,,,,,
20130023,5,0,0,10,0,340,340,,,,,
20130023,7,0,0,10,0,120,120,,,,,
20130023,8,0,0,10,0,714,714,,,,,
20130024,5,0,0,10,0,350,350,,,,,
20130024,7,0,0,10,0,120,120,,,,,
20130024,8,0,0,10,0,490,490,,,,,
20130025,5,0,0,10,0,360,360,,,,,
20130025,7,0,0,10,0,120,120,,,,,
20130025,8,0,0,10,0,504,504,,,,,
20130026,5,0,0,10,0,360,360,,,,,
20130026,7,0,0,10,0,120,120,,,,,
20130026,8,0,0,10,0,756,756,,,,,
20130027,5,0,0,10,0,370,370,,,,,
20130027,7,0,0,10,0,120,120,,,,,
20130027,8,0,0,10,0,518,518,,,,,
20130028,5,0,0,10,0,380,380,,,,,
20130028,7,0,0,10,0,120,120,,,,,
20130028,8,0,0,10,0,532,532,,,,,
20130029,5,0,0,10,0,390,390,,,,,
20130029,7,0,0,10,0,120,120,,,,,
20130029,8,0,0,10,0,546,546,,,,,
20130030,5,0,0,10,0,400,400,,,,,
20130030,7,0,0,10,0,120,120,,,,,
20130030,8,0,0,10,0,560,560,,,,,
20130031,5,0,0,10,0,410,410,,,,,
20130031,7,0,0,10,0,120,120,,,,,
20130031,8,0,0,10,0,574,574,,,,,
20130032,5,0,0,10,0,420,420,,,,,
20130032,7,0,0,10,0,120,120,,,,,
20130032,8,0,0,10,0,882,882,,,,,
20130033,5,0,0,10,0,430,430,,,,,
20130033,7,0,0,10,0,120,120,,,,,
20130033,8,0,0,10,0,602,602,,,,,
20130034,5,0,0,10,0,440,440,,,,,
20130034,7,0,0,10,0,120,120,,,,,
20130034,8,0,0,10,0,616,616,,,,,
20130035,5,0,0,10,0,440,440,,,,,
20130035,7,0,0,10,0,120,120,,,,,
20130035,8,0,0,10,0,924,924,,,,,
20130036,5,0,0,10,0,450,450,,,,,
20130036,7,0,0,10,0,120,120,,,,,
20130036,8,0,0,10,0,630,630,,,,,
20130037,5,0,0,10,0,460,460,,,,,
20130037,7,0,0,10,0,120,120,,,,,
20130037,8,0,0,10,0,644,644,,,,,
20130038,5,0,0,10,0,460,460,,,,,
20130038,7,0,0,10,0,120,120,,,,,
20130038,8,0,0,10,0,644,644,,,,,
20130039,5,0,0,10,0,470,470,,,,,
20130039,7,0,0,10,0,120,120,,,,,
20130039,8,0,0,10,0,658,658,,,,,
20130040,5,0,0,10,0,480,480,,,,,
20130040,7,0,0,10,0,120,120,,,,,
20130040,8,0,0,10,0,672,672,,,,,
20130041,5,0,0,10,0,490,490,,,,,
20130041,7,0,0,10,0,120,120,,,,,
20130041,8,0,0,10,0,686,686,,,,,
20130042,5,0,0,10,0,500,500,,,,,
20130042,7,0,0,10,0,120,120,,,,,
20130042,8,0,0,10,0,1050,1050,,,,,
20130043,5,0,0,10,0,510,510,,,,,
20130043,7,0,0,10,0,120,120,,,,,
20130043,8,0,0,10,0,714,714,,,,,
20130044,5,0,0,10,0,520,520,,,,,
20130044,7,0,0,10,0,120,120,,,,,
20130044,8,0,0,10,0,728,728,,,,,
20130045,5,0,0,10,0,530,530,,,,,
20130045,7,0,0,10,0,120,120,,,,,
20130045,8,0,0,10,0,1113,1113,,,,,
20130046,5,0,0,10,0,540,540,,,,,
20130046,7,0,0,10,0,120,120,,,,,
20130046,8,0,0,10,0,756,756,,,,,
20130047,5,0,0,10,0,540,540,,,,,
20130047,7,0,0,10,0,120,120,,,,,
20130047,8,0,0,10,0,756,756,,,,,
20130048,5,0,0,10,0,550,550,,,,,
20130048,7,0,0,10,0,120,120,,,,,
20130048,8,0,0,10,0,770,770,,,,,
20130049,5,0,0,10,0,560,560,,,,,
20130049,7,0,0,10,0,120,120,,,,,
20130049,8,0,0,10,0,784,784,,,,,
20130050,5,0,0,10,0,560,560,,,,,
20130050,7,0,0,10,0,120,120,,,,,
20130050,8,0,0,10,0,784,784,,,,,
20130051,5,0,0,10,0,570,570,,,,,
20130051,7,0,0,10,0,120,120,,,,,
20130051,8,0,0,10,0,798,798,,,,,
20130052,5,0,0,10,0,570,570,,,,,
20130052,7,0,0,10,0,120,120,,,,,
20130052,8,0,0,10,0,1197,1197,,,,,
20130053,5,0,0,10,0,570,570,,,,,
20130053,7,0,0,10,0,120,120,,,,,
20130053,8,0,0,10,0,798,798,,,,,
20130054,5,0,0,10,0,580,580,,,,,
20130054,7,0,0,10,0,120,120,,,,,
20130054,8,0,0,10,0,812,812,,,,,
20130055,5,0,0,10,0,580,580,,,,,
20130055,7,0,0,10,0,120,120,,,,,
20130055,8,0,0,10,0,812,812,,,,,
20130056,5,0,0,10,0,580,580,,,,,
20130056,7,0,0,10,0,120,120,,,,,
20130056,8,0,0,10,0,1218,1218,,,,,
20130057,5,0,0,10,0,590,590,,,,,
20130057,7,0,0,10,0,120,120,,,,,
20130057,8,0,0,10,0,826,826,,,,,
20130058,5,0,0,10,0,590,590,,,,,
20130058,7,0,0,10,0,120,120,,,,,
20130058,8,0,0,10,0,826,826,,,,,
20130059,5,0,0,10,0,590,590,,,,,
20130059,7,0,0,10,0,120,120,,,,,
20130059,8,0,0,10,0,826,826,,,,,
20130060,5,0,0,10,0,600,600,,,,,
20130060,7,0,0,10,0,120,120,,,,,
20130060,8,0,0,10,0,840,840,,,,,
20130061,5,0,0,10,0,610,610,,,,,
20130061,7,0,0,10,0,120,120,,,,,
20130061,8,0,0,10,0,854,854,,,,,
20130062,5,0,0,10,0,610,610,,,,,
20130062,7,0,0,10,0,120,120,,,,,
20130062,8,0,0,10,0,854,854,,,,,
20130063,5,0,0,10,0,620,620,,,,,
20130063,7,0,0,10,0,120,120,,,,,
20130063,8,0,0,10,0,868,868,,,,,
20130064,5,0,0,10,0,620,620,,,,,
20130064,7,0,0,10,0,120,120,,,,,
20130064,8,0,0,10,0,1302,1302,,,,,
20130065,5,0,0,10,0,620,620,,,,,
20130065,7,0,0,10,0,120,120,,,,,
20130065,8,0,0,10,0,868,868,,,,,
20130066,5,0,0,10,0,630,630,,,,,
20130066,7,0,0,10,0,120,120,,,,,
20130066,8,0,0,10,0,882,882,,,,,
20130067,5,0,0,10,0,630,630,,,,,
20130067,7,0,0,10,0,120,120,,,,,
20130067,8,0,0,10,0,882,882,,,,,
20130068,5,0,0,10,0,630,630,,,,,
20130068,7,0,0,10,0,120,120,,,,,
20130068,8,0,0,10,0,1323,1323,,,,,
20130069,5,0,0,10,0,640,640,,,,,
20130069,7,0,0,10,0,120,120,,,,,
20130069,8,0,0,10,0,896,896,,,,,
20130070,5,0,0,10,0,640,640,,,,,
20130070,7,0,0,10,0,120,120,,,,,
20130070,8,0,0,10,0,896,896,,,,,
20130071,5,0,0,10,0,640,640,,,,,
20130071,7,0,0,10,0,120,120,,,,,
20130071,8,0,0,10,0,896,896,,,,,
20130072,5,0,0,10,0,650,650,,,,,
20130072,7,0,0,10,0,120,120,,,,,
20130072,8,0,0,10,0,910,910,,,,,
20130073,5,0,0,10,0,660,660,,,,,
20130073,7,0,0,10,0,120,120,,,,,
20130073,8,0,0,10,0,924,924,,,,,
20130074,5,0,0,10,0,660,660,,,,,
20130074,7,0,0,10,0,120,120,,,,,
20130074,8,0,0,10,0,924,924,,,,,
20130075,5,0,0,10,0,670,670,,,,,
20130075,7,0,0,10,0,120,120,,,,,
20130075,8,0,0,10,0,938,938,,,,,
20130076,5,0,0,10,0,670,670,,,,,
20130076,7,0,0,10,0,120,120,,,,,
20130076,8,0,0,10,0,1407,1407,,,,,
20130077,5,0,0,10,0,670,670,,,,,
20130077,7,0,0,10,0,120,120,,,,,
20130077,8,0,0,10,0,938,938,,,,,
20130078,5,0,0,10,0,680,680,,,,,
20130078,7,0,0,10,0,120,120,,,,,
20130078,8,0,0,10,0,952,952,,,,,
20130079,5,0,0,10,0,680,680,,,,,
20130079,7,0,0,10,0,120,120,,,,,
20130079,8,0,0,10,0,952,952,,,,,
20130080,5,0,0,10,0,680,680,,,,,
20130080,7,0,0,10,0,120,120,,,,,
20130080,8,0,0,10,0,1428,1428,,,,,
20130081,5,0,0,10,0,690,690,,,,,
20130081,7,0,0,10,0,120,120,,,,,
20130081,8,0,0,10,0,966,966,,,,,
20130082,5,0,0,10,0,690,690,,,,,
20130082,7,0,0,10,0,120,120,,,,,
