id,name,description,dungeon_map,unlock_lv,is_boss,unlock_dungeon_id_pre1,unlock_dungeon_id_pre2,unlock_dungeon_id_next1,unlock_dungeon_id_next2,unlock_dungeon_id_next3,teams,each_loot_id,special_loot_id,show_first_loot_id,first_loot_id,each_loot_present,hero_present,rate_method,action_need,power_fix,combat,comat_fix,type,review_id,dungeon_show,tree_show,day_times,unlock_star,item_cost
30609,dungeon.name.6-9,dungeon.description.6-9,map_04,0,0,30608,0,30610,0,0,306091;306092,20130048;20230048;20330048;6000,,,20030048;20130048,7:0:120:0;5:0:550:0;4:10138:0:0;2:98:0:1,36&5;33&5;37&5;29&5;109&5,0,12,208.74,133007,106.4,3,1,sheet_dounge.dungeon_show.48,,-1,3:47;,-1
30610,dungeon.name.6-10,dungeon.description.6-10,map_04,0,2,30609,0,30701,0,0,306101;306102,20130049;20230049;20330049;6000,,4:50373:0:0,20030049;20130049,7:0:120:0;5:0:560:0;4:50373:0:0;4:10138:0:0;2:98:0:1,34&5,0,12,222.36,142389,113.91,3,1,sheet_dounge.dungeon_show.49,,5,3:48;,-1
30701,dungeon.name.7-1,dungeon.description.7-1,map_02,40,0,30610,0,30702,0,0,307011;307012,20130050;20230050;20330050;6000,,,20030050;20130050,7:0:120:0;5:0:560:0;4:10138:0:0;2:98:0:1,34&5;24&5,0,12,224.62,142794,114.23,3,1,sheet_dounge.dungeon_show.50,,-1,3:49;,-1
30702,dungeon.name.7-2,dungeon.description.7-2,map_02,0,0,30701,0,30703,0,0,307021;307022,20130051;20230051;20330051;6000,,,20030051;20130051,7:0:120:0;5:0:570:0;4:10138:0:0;2:98:0:1,30&5;34&5;24&5,0,12,231.61,147401,117.92,3,1,sheet_dounge.dungeon_show.51,,-1,3:50;,-1
30703,dungeon.name.7-3,dungeon.description.7-3,map_02,0,1,30702,0,30704,0,0,307031;307032,20130052;20230052;20330052;6000,,4:990008:0:0,20030052;20130052,7:0:120:0;5:0:570:0;4:990008:0:0;4:10138:0:0;2:98:0:1,30&5;24&5,0,12,233.92,148868,119.09,3,1,sheet_dounge.dungeon_show.52,,10,3:51;,-1
30704,dungeon.name.7-4,dungeon.description.7-4,map_02,0,0,30703,0,30705,0,0,307041;307042,20130053;20230053;20330053;6000,,,20030053;20130053,7:0:120:0;5:0:570:0;4:10138:0:0;2:98:0:1,34&5;24&5;30&5,0,12,236.22,150337,120.26,3,1,sheet_dounge.dungeon_show.53,,-1,3:52;,-1
30705,dungeon.name.7-5,dungeon.description.7-5,map_02,0,0,30704,0,30706,0,0,307051;307052,20130054;20230054;20330054;6000,,,20030054;20130054,7:0:120:0;5:0:580:0;4:10138:0:0;2:98:0:1,24&5;34&5;30&5;18&5,0,12,243.4,154828,123.86,3,1,sheet_dounge.dungeon_show.54,,-1,3:53;,-1
30706,dungeon.name.7-6,dungeon.description.7-6,map_02,0,0,30705,0,30707,0,0,307061;307062,20130055;20230055;20330055;6000,,,20030055;20130055,7:0:120:0;5:0:580:0;4:10138:0:0;2:98:0:1,34&5;43&5,0,12,245.76,156325,125.06,3,1,sheet_dounge.dungeon_show.55,,-1,3:54;,-1
30707,dungeon.name.7-7,dungeon.description.7-7,map_02,0,1,30706,0,30708,0,0,307071;307072,20130056;20230056;20330056;6000,,4:990008:0:0,20030056;20130056,7:0:120:0;5:0:580:0;4:990008:0:0;4:10138:0:0;2:98:0:1,34&5;23&5,0,12,249.79,158869,127.09,3,1,sheet_dounge.dungeon_show.56,,10,3:55;,-1
30708,dungeon.name.7-8,dungeon.description.7-8,map_02,0,0,30707,0,30709,0,0,307081;307082,20130057;20230057;20330057;6000,,,20030057;20130057,7:0:120:0;5:0:590:0;4:10138:0:0;2:98:0:1,23&5;34&5;30&5,0,12,258.92,164569,131.65,3,1,sheet_dounge.dungeon_show.57,,-1,3:56;,-1
30709,dungeon.name.7-9,dungeon.description.7-9,map_02,0,0,30708,0,30710,0,0,307091;307092,20130058;20230058;20330058;6000,,,20030058;20130058,7:0:120:0;5:0:590:0;4:10138:0:0;2:98:0:1,30&5;20&5,0,12,263.04,167164,133.73,3,1,sheet_dounge.dungeon_show.58,,-1,3:57;,-1
30710,dungeon.name.7-10,dungeon.description.7-10,map_02,0,0,30709,0,30711,0,0,307101;307102,20130059;20230059;20330059;6000,,,20030059;20130059,7:0:120:0;5:0:590:0;4:10138:0:0;2:98:0:1,30&5;20&5;24&5,0,12,267.15,169758,135.8,3,1,sheet_dounge.dungeon_show.59,,-1,3:58;,-1
30711,dungeon.name.7-11,dungeon.description.7-11,map_02,0,2,30710,0,30801,0,0,307111;307112,20130060;20230060;20330060;6000,,4:51074:0:0,20030060;20130060,7:0:120:0;5:0:600:0;4:51074:0:0;4:10138:0:0;2:98:0:1,24&5;30&5;20&5;120&5,0,12,276.61,176655,141.32,3,1,sheet_dounge.dungeon_show.60,,5,3:59;,-1
30801,dungeon.name.8-1,dungeon.description.8-1,map_01,45,0,30711,0,30802,0,0,308011;308012,20130061;20230061;20330061;6000,,,20030061;20130061,7:0:120:0;5:0:610:0;4:10138:0:0;2:98:0:1,1&5;1&5,0,12,281.94,178681,142.94,3,1,sheet_dounge.dungeon_show.61,,-1,3:60;,-1
30802,dungeon.name.8-2,dungeon.description.8-2,map_01,0,0,30801,0,30803,0,0,308021;308022,20130062;20230062;20330062;6000,,,20030062;20130062,7:0:120:0;5:0:610:0;4:10138:0:0;2:98:0:1,1&5;3&5,0,12,281.94,178974,143.17,3,1,sheet_dounge.dungeon_show.62,,-1,3:61;,-1
30803,dungeon.name.8-3,dungeon.description.8-3,map_01,0,0,30802,0,30804,0,0,308031;308032,20130063;20230063;20330063;6000,,,20030063;20130063,7:0:120:0;5:0:620:0;4:10138:0:0;2:98:0:1,69&5;5&5,0,12,287.28,182284,145.82,3,1,sheet_dounge.dungeon_show.63,,-1,3:62;,-1
30804,dungeon.name.8-4,dungeon.description.8-4,map_01,0,1,30803,0,30805,0,0,308041;308042,20130064;20230064;20330064;6000,,4:990008:0:0,20030064;20130064,7:0:120:0;5:0:620:0;4:990008:0:0;4:10138:0:0;2:98:0:1,5&5;69&5;4&5,0,12,287.28,182284,145.82,3,1,sheet_dounge.dungeon_show.64,,10,3:63;,-1
30805,dungeon.name.8-5,dungeon.description.8-5,map_01,0,0,30804,0,30806,0,0,308051;308052,20130065;20230065;20330065;6000,,,20030065;20130065,7:0:120:0;5:0:620:0;4:10138:0:0;2:98:0:1,1&5;5&5;69&5,0,12,287.28,182284,145.82,3,1,sheet_dounge.dungeon_show.65,,-1,3:64;,-1
30806,dungeon.name.8-6,dungeon.description.8-6,map_01,0,0,30805,0,30807,0,0,308061;308062,20130066;20230066;20330066;6000,,,20030066;20130066,7:0:120:0;5:0:630:0;4:10138:0:0;2:98:0:1,1&5;3&5,0,12,292.62,185593,148.47,3,1,sheet_dounge.dungeon_show.66,,-1,3:65;,-1
30807,dungeon.name.8-7,dungeon.description.8-7,map_01,0,0,30806,0,30808,0,0,308071;308072,20130067;20230067;20330067;6000,,,20030067;20130067,7:0:120:0;5:0:630:0;4:10138:0:0;2:98:0:1,1&5;63&5,0,12,292.62,185593,148.47,3,1,sheet_dounge.dungeon_show.67,,-1,3:66;,-1
30808,dungeon.name.8-8,dungeon.description.8-8,map_01,0,1,30807,0,30809,0,0,308081;308082,20130068;20230068;20330068;6000,,4:990008:0:0,20030068;20130068,7:0:120:0;5:0:630:0;4:990008:0:0;4:10138:0:0;2:98:0:1,63&5;1&5,0,12,292.62,185593,148.47,3,1,sheet_dounge.dungeon_show.68,,10,3:67;,-1
30809,dungeon.name.8-9,dungeon.description.8-9,map_01,0,0,30808,0,30810,0,0,308091;308092,20130069;20230069;20330069;6000,,,20030069;20130069,7:0:120:0;5:0:640:0;4:10138:0:0;2:98:0:1,16&5;1&5,0,12,297.95,188904,151.12,3,1,sheet_dounge.dungeon_show.69,,-1,3:68;,-1
30810,dungeon.name.8-10,dungeon.description.8-10,map_01,0,0,30809,0,30811,0,0,308101;308102,20130070;20230070;20330070;6000,,,20030070;20130070,7:0:120:0;5:0:640:0;4:10138:0:0;2:98:0:1,17&5;1&5,0,12,297.95,188904,151.12,3,1,sheet_dounge.dungeon_show.70,,-1,3:69;,-1
30811,dungeon.name.8-11,dungeon.description.8-11,map_01,0,0,30810,0,30812,0,0,308111;308112,20130071;20230071;20330071;6000,,,20030071;20130071,7:0:120:0;5:0:640:0;4:10138:0:0;2:98:0:1,1&5;17&5;16&5,0,12,297.95,188904,151.12,3,1,sheet_dounge.dungeon_show.71,,-1,3:70;,-1
30812,dungeon.name.8-12,dungeon.description.8-12,map_01,0,2,30811,0,30901,0,0,308121;308122,20130072;20230072;20330072;6000,,4:51054:0:0,20030072;20130072,7:0:120:0;5:0:650:0;4:51054:0:0;4:10138:0:0;2:98:0:1,17&5;16&5;103&5,0,12,303.29,193299,154.63,3,1,sheet_dounge.dungeon_show.72,,5,3:71;,-1
30901,dungeon.name.9-1,dungeon.description.9-1,map_06,50,0,30812,0,30902,0,0,309011;309012,20130073;20230073;20330073;6000,,,20030073;20130073,7:0:120:0;5:0:660:0;4:10138:0:0;2:98:0:1,66&5,0,12,308.62,195203,156.16,3,1,sheet_dounge.dungeon_show.73,,-1,3:72;,-1
30902,dungeon.name.9-2,dungeon.description.9-2,map_06,0,0,30901,0,30903,0,0,309021;309022,20130074;20230074;20330074;6000,,,20030074;20130074,7:0:120:0;5:0:660:0;4:10138:0:0;2:98:0:1,8&5;66&5,0,12,308.62,195523,156.41,3,1,sheet_dounge.dungeon_show.74,,-1,3:73;,-1
30903,dungeon.name.9-3,dungeon.description.9-3,map_06,0,0,30902,0,30904,0,0,309031;309032,20130075;20230075;20330075;6000,,,20030075;20130075,7:0:120:0;5:0:670:0;4:10138:0:0;2:98:0:1,8&5;31&5,0,12,313.96,198834,159.06,3,1,sheet_dounge.dungeon_show.75,,-1,3:74;,-1
30904,dungeon.name.9-4,dungeon.description.9-4,map_06,0,1,30903,0,30905,0,0,309041;309042,20130076;20230076;20330076;6000,,4:990008:0:0,20030076;20130076,7:0:120:0;5:0:670:0;4:990008:0:0;4:10138:0:0;2:98:0:1,8&5;13&5,0,12,313.96,198834,159.06,3,1,sheet_dounge.dungeon_show.76,,10,3:75;,-1
30905,dungeon.name.9-5,dungeon.description.9-5,map_06,0,0,30904,0,30906,0,0,309051;309052,20130077;20230077;20330077;6000,,,20030077;20130077,7:0:120:0;5:0:670:0;4:10138:0:0;2:98:0:1,8&5;31&5;11&5,0,12,313.96,198834,159.06,3,1,sheet_dounge.dungeon_show.77,,-1,3:76;,-1
30906,dungeon.name.9-6,dungeon.description.9-6,map_06,0,0,30905,0,30907,0,0,309061;309062,20130078;20230078;20330078;6000,,,20030078;20130078,7:0:120:0;5:0:680:0;4:10138:0:0;2:98:0:1,31&5;8&5;12&5;11&5;10&5,0,12,319.3,202144,161.71,3,1,sheet_dounge.dungeon_show.78,,-1,3:77;,-1
30907,dungeon.name.9-7,dungeon.description.9-7,map_06,0,0,30906,0,30908,0,0,309071;309072,20130079;20230079;20330079;6000,,,20030079;20130079,7:0:120:0;5:0:680:0;4:10138:0:0;2:98:0:1,66&5;13&5,0,12,319.3,202144,161.71,3,1,sheet_dounge.dungeon_show.79,,-1,3:78;,-1
30908,dungeon.name.9-8,dungeon.description.9-8,map_06,0,1,30907,0,30909,0,0,309081;309082,20130080;20230080;20330080;6000,,4:990008:0:0,20030080;20130080,7:0:120:0;5:0:680:0;4:990008:0:0;4:10138:0:0;2:98:0:1,13&5;11&5,0,12,319.3,202144,161.71,3,1,sheet_dounge.dungeon_show.80,,10,3:79;,-1
30909,dungeon.name.9-9,dungeon.description.9-9,map_06,0,0,30908,0,30910,0,0,309091;309092,20130081;20230081;20330081;6000,,,20030081;20130081,7:0:120:0;5:0:690:0;4:10138:0:0;2:98:0:1,12&5;66&5;11&5,0,12,324.63,205453,164.36,3,1,sheet_dounge.dungeon_show.81,,-1,3:80;,-1
30910,dungeon.name.9-10,dungeon.description.9-10,map_06,0,0,30909,0,30911,0,0,309101;309102,20130082;20230082;20330082;6000,,,20030082;20130082,7:0:120:0;5:0:690:0;4:10138:0:0;2:98:0:1,12&5;13&5;11&5,0,12,324.63,205453,164.36,3,1,sheet_dounge.dungeon_show.82,,-1,3:81;,-1
30911,dungeon.name.9-11,dungeon.description.9-11,map_06,0,0,30910,0,30912,0,0,309111;309112,20130083;20230083;20330083;6000,,,20030083;20130083,7:0:120:0;5:0:690:0;4:10138:0:0;2:98:0:1,11&5;13&5;12&5,0,12,324.63,205453,164.36,3,1,sheet_dounge.dungeon_show.83,,-1,3:82;,-1
30912,dungeon.name.9-12,dungeon.description.9-12,map_06,0,2,30911,0,31001,0,0,309121;309122,20130084;20230084;20330084;6000,,4:51214:0:0,20030084;20130084,7:0:120:0;5:0:700:0;4:51214:0:0;4:10138:0:0;2:98:0:1,11&5;13&5;12&5;14&5,0,12,329.97,209942,167.95,3,1,sheet_dounge.dungeon_show.84,,5,3:83;,-1
31001,dungeon.name.10-1,dungeon.description.10-1,map_04,55,0,30912,0,31002,0,0,310011;310012,20130085;20230085;20330085;6000,,,20030085;20130085,7:0:120:0;5:0:710:0;4:10138:0:0;2:98:0:1,63&5,0,12,335.3,211726,169.38,3,1,sheet_dounge.dungeon_show.85,,-1,3:84;,-1
31002,dungeon.name.10-2,dungeon.description.10-2,map_04,0,0,31001,0,31003,0,0,310021;310022,20130086;20230086;20330086;6000,,,20030086;20130086,7:0:120:0;5:0:710:0;4:10138:0:0;2:98:0:1,9&5;63&5,0,12,335.3,212074,169.65,3,1,sheet_dounge.dungeon_show.86,,-1,3:85;,-1
31003,dungeon.name.10-3,dungeon.description.10-3,map_04,0,0,31002,0,31004,0,0,310031;310032,20130087;20230087;20330087;6000,,,20030087;20130087,7:0:120:0;5:0:720:0;4:10138:0:0;2:98:0:1,9&5;59&5;15&5,0,12,340.64,215383,172.3,3,1,sheet_dounge.dungeon_show.87,,-1,3:86;,-1
31004,dungeon.name.10-4,dungeon.description.10-4,map_04,0,1,31003,0,31005,0,0,310041;310042,20130088;20230088;20330088;6000,,4:990008:0:0,20030088;20130088,7:0:120:0;5:0:720:0;4:990008:0:0;4:10138:0:0;2:98:0:1,59&5;63&5,0,12,340.64,215383,172.3,3,1,sheet_dounge.dungeon_show.88,,10,3:87;,-1
31005,dungeon.name.10-5,dungeon.description.10-5,map_04,0,0,31004,0,31006,0,0,310051;310052,20130089;20230089;20330089;6000,,,20030089;20130089,7:0:120:0;5:0:720:0;4:10138:0:0;2:98:0:1,59&5;61&5;9&5,0,12,340.64,215383,172.3,3,1,sheet_dounge.dungeon_show.89,,-1,3:88;,-1
31006,dungeon.name.10-6,dungeon.description.10-6,map_04,0,0,31005,0,31007,0,0,310061;310062,20130090;20230090;20330090;6000,,,20030090;20130090,7:0:120:0;5:0:730:0;4:10138:0:0;2:98:0:1,59&5;9&5;60&5,0,12,345.97,218694,174.95,3,1,sheet_dounge.dungeon_show.90,,-1,3:89;,-1
31007,dungeon.name.10-7,dungeon.description.10-7,map_04,0,0,31006,0,31008,0,0,310071;310072,20130091;20230091;20330091;6000,,,20030091;20130091,7:0:120:0;5:0:730:0;4:10138:0:0;2:98:0:1,9&5;59&5,0,12,345.97,218694,174.95,3,1,sheet_dounge.dungeon_show.91,,-1,3:90;,-1
31008,dungeon.name.10-8,dungeon.description.10-8,map_04,0,1,31007,0,31009,0,0,310081;310082,20130092;20230092;20330092;6000,,4:990008:0:0,20030092;20130092,7:0:120:0;5:0:730:0;4:990008:0:0;4:10138:0:0;2:98:0:1,9&5;63&5,0,12,345.97,218694,174.95,3,1,sheet_dounge.dungeon_show.92,,10,3:91;,-1
31009,dungeon.name.10-9,dungeon.description.10-9,map_04,0,0,31008,0,31010,0,0,310091;310092,20130093;20230093;20330093;6000,,,20030093;20130093,7:0:120:0;5:0:740:0;4:10138:0:0;2:98:0:1,59&5;9&5,0,12,351.31,222004,177.6,3,1,sheet_dounge.dungeon_show.93,,-1,3:92;,-1
31010,dungeon.name.10-10,dungeon.description.10-10,map_04,0,0,31009,0,31011,0,0,310101;310102,20130094;20230094;20330094;6000,,,20030094;20130094,7:0:120:0;5:0:740:0;4:10138:0:0;2:98:0:1,63&5;61&5;9&5,0,12,351.31,222004,177.6,3,1,sheet_dounge.dungeon_show.94,,-1,3:93;,-1
31011,dungeon.name.10-11,dungeon.description.10-11,map_04,0,0,31010,0,31012,0,0,310111;310112,20130095;20230095;20330095;6000,,,20030095;20130095,7:0:120:0;5:0:740:0;4:10138:0:0;2:98:0:1,60&5;9&5;61&5;59&5,0,12,351.31,222004,177.6,3,1,sheet_dounge.dungeon_show.95,,-1,3:94;,-1
31012,dungeon.name.10-12,dungeon.description.10-12,map_04,0,2,31011,0,0,0,0,310121;310122,20130096;20230096;20330096;6000,,4:51104:0:0,20030096;20130096,7:0:120:0;5:0:750:0;4:51104:0:0;4:10138:0:0;2:98:0:1,61&5;9&5;59&5;42&5,0,12,356.65,226585,181.26,3,1,sheet_dounge.dungeon_show.96,,5,3:95;,-1
40501,dungeon.name.1-1,dungeon.description.1-1,map_06,5,0,0,0,0,0,0,400541,501;502;503,,,,4:10011:1:0;4:10012:1:0,100035&2;100108&2;100033&2;100011&1,0,1,7.54,4147,0,5,1,,,-1,,-1
40502,dungeon.name.1-2,dungeon.description.1-2,map_06,10,0,0,0,0,0,0,400541,504;505;506,,,,4:10013:1:0,100033&3;100109&3;100035&2;100108&2,0,1,15.25,8387,0,5,1,,,-1,,-1
40503,dungeon.name.1-3,dungeon.description.1-3,map_06,15,0,0,0,0,0,0,400541,507;508;509,,,,4:10014:1:0,100109&4;100011&4;100035&3;100108&2,0,1,27.84,15312,0,5,1,,,-1,,-1
40504,dungeon.name.1-4,dungeon.description.1-4,map_06,20,0,0,0,0,0,0,400541,510;511;512,,,,4:10015:1:0,100108&6;100011&5;100033&3;100109&2,0,1,39.43,21686,0,5,1,,,-1,,-1
40505,dungeon.name.1-5,dungeon.description.1-5,map_06,25,0,0,0,0,0,0,400541,501;502;503,,,,4:10011:1:0;4:10012:1:0,100035&2;100108&2;100033&2;100011&1,0,1,61.63,33896,0,5,1,,,-1,,-1
40506,dungeon.name.1-6,dungeon.description.1-6,map_06,30,0,0,0,0,0,0,400541,504;505;506,,,,4:10013:1:0,100033&3;100109&3;100035&2;100108&2,0,1,79.38,43659,0,5,1,,,-1,,-1
40507,dungeon.name.1-7,dungeon.description.1-7,map_06,35,0,0,0,0,0,0,400541,507;508;509,,,,4:10014:1:0,100109&4;100011&4;100035&3;100108&2,0,1,107.69,59229,0,5,1,,,-1,,-1
40508,dungeon.name.1-8,dungeon.description.1-8,map_06,40,0,0,0,0,0,0,400541,510;511;512,,,,4:10015:1:0,100108&6;100011&5;100033&3;100109&2,0,1,129.88,71434,0,5,1,,,-1,,-1
40509,dungeon.name.1-9,dungeon.description.1-9,map_06,45,0,0,0,0,0,0,400541,507;508;509,,,,4:10014:1:0,100109&4;100011&4;100035&3;100108&2,0,1,157.73,86751,0,5,1,,,-1,,-1
40510,dungeon.name.1-10,dungeon.description.1-10,map_06,50,0,0,0,0,0,0,400541,510;511;512,,,,4:10015:1:0,100108&6;100011&5;100033&3;100109&2,0,1,187.7,103235,0,5,1,,,-1,,-1
40511,dungeon.name.1-9,dungeon.description.1-9,map_06,45,0,0,0,0,0,0,400541,507;508;509,,,,4:10014:1:0,100109&4;100011&4;100035&3;100108&2,0,1,224.42,123431,0,5,1,,,-1,,-1
40512,dungeon.name.1-10,dungeon.description.1-10,map_06,50,0,0,0,0,0,0,400541,510;511;512,,,,4:10015:1:0,100108&6;100011&5;100033&3;100109&2,0,1,259.13,142521,0,5,1,,,-1,,-1
40601,dungeon.name.2-1,dungeon.description.2-1,map_02,10,0,0,0,0,0,0,400611,513;514;515,,,,4:10021:1:0;4:10022:1:0,100030&2;100013&2;100029&1,0,1,7.54,4147,0,5,1,,,-1,,-1
40602,dungeon.name.2-2,dungeon.description.2-2,map_02,20,0,0,0,0,0,0,400621,516;517;518,,,,4:10023:1:0,100031&3;100030&3;100029&2,0,1,15.25,8387,0,5,1,,,-1,,-1
40603,dungeon.name.2-3,dungeon.description.2-3,map_02,30,0,0,0,0,0,0,400631,519;520;521,,,,4:10024:1:0,100030&4;100031&4;100036&3,0,1,27.84,15312,0,5,1,,,-1,,-1
40604,dungeon.name.2-4,dungeon.description.2-4,map_02,40,0,0,0,0,0,0,400641,522;523;524,,,,4:10025:1:0,100031&6;100013&5;100036&3,0,1,39.43,21686,0,5,1,,,-1,,-1
40605,dungeon.name.2-5,dungeon.description.2-5,map_02,50,0,0,0,0,0,0,400611,513;514;515,,,,4:10021:1:0;4:10022:1:0,100030&2;100013&2;100029&1,0,1,61.63,33896,0,5,1,,,-1,,-1
40606,dungeon.name.2-6,dungeon.description.2-6,map_02,60,0,0,0,0,0,0,400621,516;517;518,,,,4:10023:1:0,100031&3;100030&3;100029&2,0,1,79.38,43659,0,5,1,,,-1,,-1
40607,dungeon.name.2-7,dungeon.description.2-7,map_02,70,0,0,0,0,0,0,400631,519;520;521,,,,4:10024:1:0,100030&4;100031&4;100036&3,0,1,107.69,59229,0,5,1,,,-1,,-1
40608,dungeon.name.2-8,dungeon.description.2-8,map_02,80,0,0,0,0,0,0,400641,522;523;524,,,,4:10025:1:0,100031&6;100013&5;100036&3,0,1,129.88,71434,0,5,1,,,-1,,-1
40609,dungeon.name.2-9,dungeon.description.2-9,map_02,90,0,0,0,0,0,0,400631,519;520;521,,,,4:10024:1:0,100030&4;100031&4;100036&3,0,1,157.73,86751,0,5,1,,,-1,,-1
40610,dungeon.name.2-10,dungeon.description.2-10,map_02,100,0,0,0,0,0,0,400641,522;523;524,,,,4:10025:1:0,100031&6;100013&5;100036&3,0,1,187.7,103235,0,5,1,,,-1,,-1
40611,dungeon.name.2-9,dungeon.description.2-9,map_02,90,0,0,0,0,0,0,400631,519;520;521,,,,4:10024:1:0,100030&4;100031&4;100036&3,0,1,224.42,123431,0,5,1,,,-1,,-1
40612,dungeon.name.2-10,dungeon.description.2-10,map_02,100,0,0,0,0,0,0,400641,522;523;524,,,,4:10025:1:0,100031&6;100013&5;100036&3,0,1,259.13,142521,0,5,1,,,-1,,-1
40701,dungeon.name.3-1,dungeon.description.3-1,map_03,5,0,0,0,0,0,0,400741,,,,,4:90008:2000:0,58&6,0,1,1.2,660,0,6,1,,,-1,,-1
40702,dungeon.name.3-2,dungeon.description.3-2,map_03,10,0,0,0,0,0,0,400741,,,,,4:90008:6000:0,58&6,0,1,15.25,8387,0,6,1,,,-1,,-1
40703,dungeon.name.3-3,dungeon.description.3-3,map_03,15,0,0,0,0,0,0,400741,,,,,4:90008:9000:0,58&6,0,1,27.84,15312,0,6,1,,,-1,,-1
40704,dungeon.name.3-4,dungeon.description.3-4,map_03,20,0,0,0,0,0,0,400741,,,,,4:90008:12000:0,58&6,0,1,39.43,21686,0,6,1,,,-1,,-1
40705,dungeon.name.3-5,dungeon.description.3-5,map_03,25,0,0,0,0,0,0,400741,,,,,4:90008:16000:0,58&6,0,1,61.63,33896,0,6,1,,,-1,,-1
40706,dungeon.name.3-6,dungeon.description.3-6,map_03,30,0,0,0,0,0,0,400741,,,,,4:90008:20000:0,58&6,0,1,79.38,43659,0,6,1,,,-1,,-1
40707,dungeon.name.3-7,dungeon.description.3-7,map_03,35,0,0,0,0,0,0,400741,,,,,4:90008:24000:0,58&6,0,1,107.69,59229,0,6,1,,,-1,,-1
40708,dungeon.name.3-8,dungeon.description.3-8,map_03,40,0,0,0,0,0,0,400741,,,,,4:90008:28000:0,58&6,0,1,129.88,71434,0,6,1,,,-1,,-1
40709,dungeon.name.3-9,dungeon.description.3-9,map_03,45,0,0,0,0,0,0,400741,,,,,4:90008:32000:0,58&6,0,1,157.73,86751,0,6,1,,,-1,,-1
40710,dungeon.name.3-10,dungeon.description.3-10,map_03,50,0,0,0,0,0,0,400741,,,,,4:90008:36000:0,58&6,0,1,187.7,103235,0,6,1,,,-1,,-1
40711,dungeon.name.3-11,dungeon.description.3-11,map_03,55,0,0,0,0,0,0,400741,,,,,4:90008:40000:0,58&6,0,1,224.42,123431,0,6,1,,,-1,,-1
40712,dungeon.name.3-12,dungeon.description.3-12,map_03,60,0,0,0,0,0,0,400741,,,,,4:90008:44000:0,58&6,0,1,259.13,142521,0,6,1,,,-1,,-1
40801,dungeon.name.4-1,dungeon.description.4-1,map_03,5,0,0,0,0,0,0,400841,30801001,,,,4:10350:1:0,100060&3,0,1,7.54,4147,0,8,1,,,-1,,-1
40802,dungeon.name.4-2,dungeon.description.4-2,map_03,10,0,0,0,0,0,0,400841,30802001,,,,4:10350:1:0,100060&3,0,1,15.25,8387,0,8,1,,,-1,,-1
40803,dungeon.name.4-3,dungeon.description.4-3,map_03,15,0,0,0,0,0,0,400841,30803001,,,,4:10350:1:0,100060&3,0,1,27.84,15312,0,8,1,,,-1,,-1
40804,dungeon.name.4-4,dungeon.description.4-4,map_03,20,0,0,0,0,0,0,400841,30804001,,,,4:10350:1:0,100060&3,0,1,39.43,21686,0,8,1,,,-1,,-1
40805,dungeon.name.4-5,dungeon.description.4-5,map_03,25,0,0,0,0,0,0,400841,30805001,,,,4:10350:2:0,100060&3,0,1,61.63,33896,0,8,1,,,-1,,-1
40806,dungeon.name.4-6,dungeon.description.4-6,map_03,30,0,0,0,0,0,0,400841,30806001,,,,4:10350:2:0,100060&3,0,1,79.38,43659,0,8,1,,,-1,,-1
40807,dungeon.name.4-7,dungeon.description.4-7,map_03,35,0,0,0,0,0,0,400841,30807001,,,,4:10350:2:0,100060&3,0,1,107.69,59229,0,8,1,,,-1,,-1
40808,dungeon.name.4-8,dungeon.description.4-8,map_03,40,0,0,0,0,0,0,400841,30808001,,,,4:10350:2:0,100060&3,0,1,129.88,71434,0,8,1,,,-1,,-1
40809,dungeon.name.4-9,dungeon.description.4-9,map_03,45,0,0,0,0,0,0,400841,30809001,,,,4:10350:3:0,100060&3,0,1,157.73,86751,0,8,1,,,-1,,-1
40810,dungeon.name.4-10,dungeon.description.4-10,map_03,50,0,0,0,0,0,0,400841,30810001,,,,4:10350:3:0,100060&3,0,1,187.7,103235,0,8,1,,,-1,,-1
40811,dungeon.name.4-11,dungeon.description.4-11,map_03,55,0,0,0,0,0,0,400841,30811001,,,,4:10350:3:0,100060&3,0,1,224.42,123431,0,8,1,,,-1,,-1
40812,dungeon.name.4-12,dungeon.description.4-12,map_03,60,0,0,0,0,0,0,400841,30812001,,,,4:10350:4:0,100060&3,0,1,259.13,142521,0,8,1,,,-1,,-1
40901,dungeon.name.4-1,dungeon.description.4-1,map_03,5,0,0,0,0,0,0,400941,30901001,,,,4:10600:4:0,137&6;100017&4,0,1,7.54,4147,0,9,1,,,-1,,-1
40902,dungeon.name.4-2,dungeon.description.4-2,map_03,10,0,0,0,0,0,0,400941,30902001,,,,4:10600:6:0,137&6;100017&4,0,1,15.25,8387,0,9,1,,,-1,,-1
40903,dungeon.name.4-3,dungeon.description.4-3,map_03,15,0,0,0,0,0,0,400941,30903001,,,,4:10600:10:0,137&6;100017&4,0,1,27.84,15312,0,9,1,,,-1,,-1
40904,dungeon.name.4-4,dungeon.description.4-4,map_03,20,0,0,0,0,0,0,400941,30904001,,,,4:10600:12:0,137&6;100017&4,0,1,39.43,21686,0,9,1,,,-1,,-1
40905,dungeon.name.4-5,dungeon.description.4-5,map_03,25,0,0,0,0,0,0,400941,30905001,,,,4:10600:14:0,137&6;100017&4,0,1,61.63,33896,0,9,1,,,-1,,-1
40906,dungeon.name.4-6,dungeon.description.4-6,map_03,30,0,0,0,0,0,0,400941,30906001,,,,4:10600:16:0,137&6;100017&4,0,1,79.38,43659,0,9,1,,,-1,,-1
